source,event_id,raw_header_event_id,record_id,waveform_detail_id,stream,raw_filename,network_code,station_id,location_code,component,sampling_interval_s,usable_duration_s,original_units,normalized_units,ndata,parsed_sample_count,raw_duration_derivation,pga_cm_s2,source_header_pga_cm_s2,pga_g,event_date,event_time_utc,latitude,longitude,partition,source_url_or_access_reference,preprocessing_status,source_processing_type,source_quality_class,raw_sha256,processed_sha256,data_license,data_citation,raw_redistribution_allowed,eligibility_status,eligibility_reason
ESM,IT-1997-0105,IT-1997-0105,IT.NCR2..HNE.D.IT-1997-0105.ACC.MP.ASC,,HNE,IT.NCR2..HNE.D.IT-1997-0105.ACC.MP.ASC,IT,NCR2,,horizontal acceleration,0.005,22,cm/s^2,m/s^2,4400,4400,explicit:DURATION_S,167.060073,167.060073,0.1703538649793762395925214013,1997-10-07,1997-10-07T05:09:55Z,43.031,12.862,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0105&catalog=ESM&network=IT&station=NCR2&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,91639dcf291a2d1e57d16727cc8c9eafbb10e37500c6a5d60fd89db5ae33f1ea,3a09c02c798cbeb6baf4173990bad2ca4d5c2d2f0eb3ac53c315090c0fb716d2,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0105,IT-1997-0105,IT.NCR..HNN.D.IT-1997-0105.ACC.MP.ASC,,HNN,IT.NCR..HNN.D.IT-1997-0105.ACC.MP.ASC,IT,NCR,,horizontal acceleration,0.005,29.25,cm/s^2,m/s^2,5850,5850,explicit:DURATION_S,270.734209,270.734209,0.2760720623250549372109741859,1997-10-07,1997-10-07T05:09:55Z,43.031,12.862,pilot,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0105&catalog=ESM&network=IT&station=NCR&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=UNDEF,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,UNDEF,251d32cadda9061edc5ebbac4056ef003636d0466396435ee8af34a9dbce3857,568b80d92c2d12f29996280470c97ddb42593bbadc18d6bad2dd588b8b7eb684,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20181226_0000014,EMSC-20181226_0000014,IT.SVN..HGN.D.EMSC-20181226_0000014.ACC.MP.ASC,,HGN,IT.SVN..HGN.D.EMSC-20181226_0000014.ACC.MP.ASC,IT,SVN,,horizontal acceleration,0.005,29.98,cm/s^2,m/s^2,5996,5996,explicit:DURATION_S,277.595123,277.595123,0.2830682475667021867814187312,2018-12-26,2018-12-26T02:19:14Z,37.644,15.116,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20181226_0000014&catalog=ESM&network=IT&station=SVN&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,847c92233b929659abc541fcb14e02e22e304694d93c23d541ae12c876fda654,0781342e8e503a4c96c815fec8aaa6b3226a96fbc72e3432c92c67a82de4ee98,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20181226_0000014,EMSC-20181226_0000014,IV.EVRN..HNE.D.EMSC-20181226_0000014.ACC.MP.ASC,,HNE,IV.EVRN..HNE.D.EMSC-20181226_0000014.ACC.MP.ASC,IV,EVRN,,horizontal acceleration,0.005,57.905,cm/s^2,m/s^2,11581,11581,explicit:DURATION_S,294.762763,294.762763,0.3005743684132705867956947581,2018-12-26,2018-12-26T02:19:14Z,37.644,15.116,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20181226_0000014&catalog=ESM&network=IV&station=EVRN&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,cdb528557a2f8eea0551a52439c247046111123e04e544c760b95ff7b8feaa9c,8416ae9530f9edf9aad2cc2a5550d5199b9b314f35b0cf16abf9ea4e5e7a8279,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20181226_0000014,EMSC-20181226_0000014,IT.SVN..HGE.D.EMSC-20181226_0000014.ACC.MP.ASC,,HGE,IT.SVN..HGE.D.EMSC-20181226_0000014.ACC.MP.ASC,IT,SVN,,horizontal acceleration,0.005,29.98,cm/s^2,m/s^2,5996,5996,explicit:DURATION_S,547.932251,547.932251,0.5587353999581916352679049421,2018-12-26,2018-12-26T02:19:14Z,37.644,15.116,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20181226_0000014&catalog=ESM&network=IT&station=SVN&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,cb8468fa95bec6b0a56c95162ae18c88dd0be5820e82c735d56aa6cac9a7a192,4b6ad1ebde7464e855b7d004f069846aa9eb39c42c2a313371130fcc833c482b,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20181226_0000014,EMSC-20181226_0000014,IV.EVRN..HNN.D.EMSC-20181226_0000014.ACC.MP.ASC,,HNN,IV.EVRN..HNN.D.EMSC-20181226_0000014.ACC.MP.ASC,IV,EVRN,,horizontal acceleration,0.005,57.905,cm/s^2,m/s^2,11581,11581,explicit:DURATION_S,163.75385,163.75385,0.1669824557825557147445865816,2018-12-26,2018-12-26T02:19:14Z,37.644,15.116,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20181226_0000014&catalog=ESM&network=IV&station=EVRN&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,694cee63bcbcfc82a6ccfcd8d84fbe641e8a6c4790b7c99ffd45a02ac23e71fa,45ef98cdb7780ddf8fefcab456dab2806e0e420764c06fcc19141f45b75f9e40,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000119,EMSC-20170118_0000119,IT.PCB..HGE.D.EMSC-20170118_0000119.ACC.MP.ASC,,HGE,IT.PCB..HGE.D.EMSC-20170118_0000119.ACC.MP.ASC,IT,PCB,,horizontal acceleration,0.005,51.84,cm/s^2,m/s^2,10368,10368,explicit:DURATION_S,260.78067,260.78067,0.2659222772302468223093513075,2017-01-18,2017-01-18T13:33:37Z,42.4935,13.2747,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000119&catalog=ESM&network=IT&station=PCB&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,062c48a0137ff6d71c6c57c1a67bb819c76b7164e0b7e3881557a6060aee39fe,e264c8fad3f0e25876835b1ae453bf326ea6a8f6b5d961b15597d2b453d6bc83,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000119,EMSC-20170118_0000119,IT.MSC..HGN.D.EMSC-20170118_0000119.ACC.MP.ASC,,HGN,IT.MSC..HGN.D.EMSC-20170118_0000119.ACC.MP.ASC,IT,MSC,,horizontal acceleration,0.005,43.17,cm/s^2,m/s^2,8634,8634,explicit:DURATION_S,153.854156,153.854156,0.1568875773072353963891848898,2017-01-18,2017-01-18T13:33:37Z,42.4935,13.2747,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000119&catalog=ESM&network=IT&station=MSC&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,a7734a8a5096aee74834f84c3df207867a63f5d84686fb9afddb0448c08bb0c5,53fd15decc02cf1dfd6f58a1bfa98c349874e94eab1be6edc55dc31661668ece,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000119,EMSC-20170118_0000119,IT.MSCT..HGN.D.EMSC-20170118_0000119.ACC.MP.ASC,,HGN,IT.MSCT..HGN.D.EMSC-20170118_0000119.ACC.MP.ASC,IT,MSCT,,horizontal acceleration,0.005,47.02,cm/s^2,m/s^2,9404,9404,explicit:DURATION_S,160.549118,160.549118,0.1637145386039065328119184431,2017-01-18,2017-01-18T13:33:37Z,42.4935,13.2747,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000119&catalog=ESM&network=IT&station=MSCT&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,c98ed21df7a3de01d9a8f3ec4b3911f261032870ceed38fc025bf3e42f6d8290,3150f4b0195537d4a4d16129e33d795a62f921bb2963d48cce94ae75ebd78fc3,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000119,EMSC-20170118_0000119,IT.PCB..HGN.D.EMSC-20170118_0000119.ACC.MP.ASC,,HGN,IT.PCB..HGN.D.EMSC-20170118_0000119.ACC.MP.ASC,IT,PCB,,horizontal acceleration,0.005,51.84,cm/s^2,m/s^2,10368,10368,explicit:DURATION_S,288.831635,288.831635,0.2945263010304232332141964891,2017-01-18,2017-01-18T13:33:37Z,42.4935,13.2747,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000119&catalog=ESM&network=IT&station=PCB&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,158f265bf738885480571dbdb4fbb6694c80beb21f09aa1e1f917236aad03f77,f15b4a4d3512c774090b1968d27c7e1fb753c87984c89d37ca5a6ff570d16e99,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000034,EMSC-20170118_0000034,IT.MSC..HGE.D.EMSC-20170118_0000034.ACC.MP.ASC,,HGE,IT.MSC..HGE.D.EMSC-20170118_0000034.ACC.MP.ASC,IT,MSC,,horizontal acceleration,0.005,35.045,cm/s^2,m/s^2,7009,7009,explicit:DURATION_S,203.92363,203.92363,0.2079442317203122371044138416,2017-01-18,2017-01-18T10:14:10Z,42.5594,13.2911,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000034&catalog=ESM&network=IT&station=MSC&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,d30e92f0c293f4afe9e60460c5f756f01ae17bd2c340cec02c30495c5d846880,d174b7057b53242fc95b1c8213bb1b2010873fe62fc8c72d023a11a07a8da39f,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000034,EMSC-20170118_0000034,IT.AMT..HGE.D.EMSC-20170118_0000034.ACC.MP.ASC,,HGE,IT.AMT..HGE.D.EMSC-20170118_0000034.ACC.MP.ASC,IT,AMT,,horizontal acceleration,0.005,40,cm/s^2,m/s^2,8000,8000,explicit:DURATION_S,305.031433,305.031433,0.3110454976979906492023269924,2017-01-18,2017-01-18T10:14:10Z,42.5594,13.2911,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000034&catalog=ESM&network=IT&station=AMT&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,70a23dddc37ffbf8ef0624bd83c3cbe81cb50cd441f02d42c520c2f0d75b3d9b,f306f79936cfdffa2470c65f23d7898fbd00af7aa932be03413074a6a9e933fe,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000034,EMSC-20170118_0000034,IT.MSC..HGN.D.EMSC-20170118_0000034.ACC.MP.ASC,,HGN,IT.MSC..HGN.D.EMSC-20170118_0000034.ACC.MP.ASC,IT,MSC,,horizontal acceleration,0.005,35.045,cm/s^2,m/s^2,7009,7009,explicit:DURATION_S,247.211487,247.211487,0.2520855613282823390250493288,2017-01-18,2017-01-18T10:14:10Z,42.5594,13.2911,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000034&catalog=ESM&network=IT&station=MSC&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,bb0b687e68a1ec30a22c15cbf45bc988aa58112d12122bbe47961b900d87c669,9f26288b5fceaa6886d7d76290f71794b37c6be2a9d747c4640e7b768ed34861,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20170118_0000034,EMSC-20170118_0000034,IT.AMT..HGN.D.EMSC-20170118_0000034.ACC.MP.ASC,,HGN,IT.AMT..HGN.D.EMSC-20170118_0000034.ACC.MP.ASC,IT,AMT,,horizontal acceleration,0.005,40,cm/s^2,m/s^2,8000,8000,explicit:DURATION_S,319.21933,319.21933,0.3255131262969515583813024835,2017-01-18,2017-01-18T10:14:10Z,42.5594,13.2911,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20170118_0000034&catalog=ESM&network=IT&station=AMT&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,a65b1a69b93507aaa5c6314e44c9569e2e588fc95a7019638f45a5e7e2e0aabd,689c5868956b6aa64c347e5e0d942c694c801428072c0463ce9647fb370825a7,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161103_0000003,EMSC-20161103_0000003,IT.PBN..HGE.D.EMSC-20161103_0000003.ACC.MP.ASC,,HGE,IT.PBN..HGE.D.EMSC-20161103_0000003.ACC.MP.ASC,IT,PBN,,horizontal acceleration,0.005,33.985,cm/s^2,m/s^2,6797,6797,explicit:DURATION_S,233.78212,233.78212,0.2383914180683515777559105301,2016-11-03,2016-11-03T00:35:02Z,43.0358,13.0635,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161103_0000003&catalog=ESM&network=IT&station=PBN&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,6c5d76c5e2085f6bf7ce0b6f93492d30ed294b76f331182faa53cc07cd4e792b,cb29269812af91371154d3b2f9f4b0787d48aada7b79025222f5784afabb1756,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161103_0000003,EMSC-20161103_0000003,IT.MCV..HGN.D.EMSC-20161103_0000003.ACC.MP.ASC,,HGN,IT.MCV..HGN.D.EMSC-20161103_0000003.ACC.MP.ASC,IT,MCV,,horizontal acceleration,0.005,29.825,cm/s^2,m/s^2,5965,5965,explicit:DURATION_S,148.463989,148.463989,0.1513911366266767958477155808,2016-11-03,2016-11-03T00:35:02Z,43.0358,13.0635,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161103_0000003&catalog=ESM&network=IT&station=MCV&location=&channel=HG%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,54c61398e5ba19b167922c1415e2ae34e245ad7df8dec2795dc09bb1abf1e7d9,e5182a40c9440a32d331069e20c8a33c6c25bc447f599b06b14f1a69599a1d4c,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161103_0000003,EMSC-20161103_0000003,8P.T1219..HNE.D.EMSC-20161103_0000003.ACC.MP.ASC,,HNE,8P.T1219..HNE.D.EMSC-20161103_0000003.ACC.MP.ASC,8P,T1219,,horizontal acceleration,0.005,65.555,cm/s^2,m/s^2,13111,13111,explicit:DURATION_S,336.87384,336.87384,0.3435157163761325223190386116,2016-11-03,2016-11-03T00:35:02Z,43.0358,13.0635,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161103_0000003&catalog=ESM&network=8P&station=T1219&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,19f60f7b71b4f05c042330a59c07f2f74fa876a677cdee602e38b66c71575eec,503a1490aa788ac6fe3ae2bcad938926ed8256c94fc76837753a3091f71dea81,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,EMSC-20161103_0000003,EMSC-20161103_0000003,8P.T1219..HNN.D.EMSC-20161103_0000003.ACC.MP.ASC,,HNN,8P.T1219..HNN.D.EMSC-20161103_0000003.ACC.MP.ASC,8P,T1219,,horizontal acceleration,0.005,65.555,cm/s^2,m/s^2,13111,13111,explicit:DURATION_S,253.743668,253.743668,0.2587465322000887153105290798,2016-11-03,2016-11-03T00:35:02Z,43.0358,13.0635,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=EMSC-20161103_0000003&catalog=ESM&network=8P&station=T1219&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,d9df3b3a003386347f05a33b1d42320c20978b8d58098ce693b80a504ff201e4,ba958c743d071d9d8962e5a20305633c043236a5f4327cadecff1ef6f8d0be5c,CC-BY4_0 (http://creativecommons.org/licenses/by/4.0/),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0006,IT-1997-0006,IT.CLF..HNN.D.IT-1997-0006.ACC.MP.ASC,,HNN,IT.CLF..HNN.D.IT-1997-0006.ACC.MP.ASC,IT,CLF,,horizontal acceleration,0.005,48.525,cm/s^2,m/s^2,9705,9705,explicit:DURATION_S,193.777926,193.777926,0.1975984928594372186220574814,1997-09-26,1997-09-26T09:40:24Z,43.031,12.862,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0006&catalog=ESM&network=IT&station=CLF&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,649e5d46d7a9e45b95458f0f9c4e85caf9528bdfbd3146ba3090c0d7a171f49c,914f38ea460a213cd3ed56a7345c0b69341ef7c3611f2fe47cf08686f57835bf,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0006,IT-1997-0006,IT.ASS..HNE.D.IT-1997-0006.ACC.MP.ASC,,HNE,IT.ASS..HNE.D.IT-1997-0006.ACC.MP.ASC,IT,ASS,,horizontal acceleration,0.005,29.425,cm/s^2,m/s^2,5885,5885,explicit:DURATION_S,184.351487,184.351487,0.1879862001804897696970932989,1997-09-26,1997-09-26T09:40:24Z,43.031,12.862,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0006&catalog=ESM&network=IT&station=ASS&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=GOOD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,GOOD,5b20dd62ffaabf54e86fc32ca9aeb97bb1e0bcea53bae262870045247d02a583,f44c32d347e107e2ff717dd369bd507065019a62a5a31c38f6b6eee21d328e1a,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
ESM,IT-1997-0006,IT-1997-0006,IT.CLF..HNE.D.IT-1997-0006.ACC.MP.ASC,,HNE,IT.CLF..HNE.D.IT-1997-0006.ACC.MP.ASC,IT,CLF,,horizontal acceleration,0.005,48.525,cm/s^2,m/s^2,9705,9705,explicit:DURATION_S,223.383876,223.383876,0.2277881600750511132751755187,1997-09-26,1997-09-26T09:40:24Z,43.031,12.862,confirmatory,https://esm-db.eu/esmws/eventdata/1/query?eventid=IT-1997-0006&catalog=ESM&network=IT&station=CLF&location=&channel=HN%2A&format=ascii&processing-type=MP&data-type=ACC&quality-class=BAD,source_processed:MP;project_unit_normalized:cm/s^2->m/s^2,MP,BAD,0e7ff4ab125ebebc9231b3d7415c480765d2f45bf3823b7ecb2304d5aa155b4f,e5a0dae6ee48df1e04cf5aa2d93c7b554c0da1ccaf89b997fe8ea7446b81f4da,CC-BY3_0-IT (http://creativecommons.org/licenses/by/3.0/deed.en),"Mascandola C., Felicetta C., Russo E., Luzi L., Lanzano G., Sgobba S., Brunelli G., Ramadan F., Pacor F., ORFEUS Strong-Motion SMC (2026). Engineering Strong Motion Database (ESM), version 3.0. Istituto Nazionale di Geofisica e Vulcanologia (INGV). https://doi.org/10.13127/esm.3",false,eligible,
